radar_key,distance,easting,northing,elevation,bed_elevation,temperate,temperate_elevation,temperate_lower,temperate_upper,temperate_gpr_uncertainty,bed_type
dronbreen-20220329-DAT_0234_A1_1,585.0,540969.1,8672051.41,464.53,324.358,0.0,324.358,0.0,0.0,2.816,certain_cold
dronbreen-20220329-DAT_0234_A1_1,590.0,540966.14,8672047.91,464.892,324.512,0.0,324.512,0.0,0.0,2.82,certain_cold
dronbreen-20220329-DAT_0234_A1_1,595.0,540963.19,8672044.28,465.249,324.66,0.0,324.66,0.0,0.0,2.824,certain_cold
dronbreen-20220329-DAT_0234_A1_1,600.0,540959.88,8672039.93,465.632,324.835,0.0,324.835,0.0,0.0,2.828,certain_cold
dronbreen-20220329-DAT_0234_A1_1,605.0,540956.73,8672035.77,465.99,324.88,0.0,324.88,0.0,0.0,2.835,certain_cold
dronbreen-20220329-DAT_0234_A1_1,610.0,540953.67,8672031.71,466.341,325.022,0.0,325.022,0.0,0.0,2.839,certain_cold
dronbreen-20220329-DAT_0234_A1_1,615.0,540950.87,8672028.27,466.651,325.229,0.0,325.229,0.0,0.0,2.841,certain_cold
dronbreen-20220329-DAT_0234_A1_1,620.0,540947.21,8672023.94,467.071,325.44,0.0,325.44,0.0,0.0,2.845,certain_cold
dronbreen-20220329-DAT_0234_A1_1,625.0,540943.8,8672020.24,467.441,325.601,0.0,325.601,0.0,0.0,2.849,certain_cold
dronbreen-20220329-DAT_0234_A1_1,630.0,540940.43,8672016.73,467.81,325.762,0.0,325.762,0.0,0.0,2.853,certain_cold
dronbreen-20220329-DAT_0234_A1_1,635.0,540937.05,8672013.4,468.17,325.913,0.0,325.913,0.0,0.0,2.857,certain_cold
dronbreen-20220329-DAT_0234_A1_1,640.0,540933.88,8672009.89,468.501,325.932,0.0,325.932,0.0,0.0,2.864,certain_cold
dronbreen-20220329-DAT_0234_A1_1,645.0,540930.7,8672006.38,468.819,326.146,0.0,326.146,0.0,0.0,2.866,certain_cold
dronbreen-20220329-DAT_0234_A1_1,650.0,540926.68,8672002.04,469.201,326.319,0.0,326.319,0.0,0.0,2.87,certain_cold
dronbreen-20220329-DAT_0234_A1_1,655.0,540923.64,8671998.69,469.516,326.425,0.0,326.425,0.0,0.0,2.874,certain_cold
dronbreen-20220329-DAT_0234_A1_1,660.0,540920.3,8671994.9,469.865,326.567,0.0,326.567,0.0,0.0,2.878,certain_cold
dronbreen-20220329-DAT_0234_A1_1,665.0,540916.82,8671990.84,470.244,326.738,0.0,326.738,0.0,0.0,2.882,certain_cold
dronbreen-20220329-DAT_0234_A1_1,670.0,540914.0,8671987.51,470.557,326.841,0.0,326.841,0.0,0.0,2.887,certain_cold
dronbreen-20220329-DAT_0234_A1_1,675.0,540910.7,8671983.6,470.925,327.001,0.0,327.001,0.0,0.0,2.893,certain_cold
dronbreen-20220329-DAT_0234_A1_1,680.0,540907.12,8671979.37,471.322,327.19,0.0,327.19,0.0,0.0,2.897,certain_cold
dronbreen-20220329-DAT_0234_A1_1,685.0,540904.32,8671976.0,471.634,327.398,0.0,327.398,0.0,0.0,2.901,certain_cold
dronbreen-20220329-DAT_0234_A1_1,690.0,540901.1,8671972.05,471.997,327.552,0.0,327.552,0.0,0.0,2.903,certain_cold
dronbreen-20220329-DAT_0234_A1_1,695.0,540897.55,8671968.03,472.386,327.732,0.0,327.732,0.0,0.0,2.907,certain_cold
dronbreen-20220329-DAT_0234_A1_1,700.0,540894.06,8671964.02,472.769,327.907,0.0,327.907,0.0,0.0,2.911,certain_cold
dronbreen-20220329-DAT_0234_A1_1,705.0,540890.89,8671960.13,473.153,328.083,0.0,328.083,0.0,0.0,2.914,certain_cold
dronbreen-20220329-DAT_0234_A1_1,710.0,540888.11,8671957.03,473.486,328.312,0.0,328.312,0.0,0.0,2.916,certain_cold
dronbreen-20220329-DAT_0234_A1_1,715.0,540884.81,8671953.32,473.881,328.498,0.0,328.498,0.0,0.0,2.92,certain_cold
dronbreen-20220329-DAT_0234_A1_1,720.0,540881.05,8671948.74,474.352,328.76,0.0,328.76,0.0,0.0,2.924,certain_cold
dronbreen-20220329-DAT_0234_A1_1,725.0,540878.08,8671945.11,474.732,328.932,0.0,328.932,0.0,0.0,2.928,certain_cold
dronbreen-20220329-DAT_0234_A1_1,730.0,540875.07,8671941.54,475.113,329.105,0.0,329.105,0.0,0.0,2.932,certain_cold
dronbreen-20220329-DAT_0234_A1_1,735.0,540872.03,8671938.1,475.491,329.379,0.0,329.379,0.0,0.0,2.934,certain_cold
dronbreen-20220329-DAT_0234_A1_1,740.0,540868.44,8671934.12,475.935,329.51,0.0,329.51,0.0,0.0,2.941,certain_cold
dronbreen-20220329-DAT_0234_A1_1,745.0,540865.11,8671930.45,476.338,329.705,0.0,329.705,0.0,0.0,2.945,certain_cold
dronbreen-20220329-DAT_0234_A1_1,750.0,540861.92,8671926.94,476.708,329.97,0.0,329.97,0.0,0.0,2.947,certain_cold
dronbreen-20220329-DAT_0234_A1_1,755.0,540858.57,8671922.85,477.114,330.168,0.0,330.168,0.0,0.0,2.951,certain_cold
dronbreen-20220329-DAT_0234_A1_1,760.0,540855.45,8671918.93,477.488,330.229,0.0,330.229,0.0,0.0,2.957,certain_cold
dronbreen-20220329-DAT_0234_A1_1,765.0,540852.46,8671915.12,477.843,330.48,0.0,330.48,0.0,0.0,2.959,certain_cold
dronbreen-20220329-DAT_0234_A1_1,770.0,540849.3,8671911.11,478.216,330.645,0.0,330.645,0.0,0.0,2.963,certain_cold
dronbreen-20220329-DAT_0234_A1_1,775.0,540845.84,8671907.05,478.609,330.83,0.0,330.83,0.0,0.0,2.968,certain_cold
dronbreen-20220329-DAT_0234_A1_1,780.0,540842.74,8671903.47,478.953,330.965,0.0,330.965,0.0,0.0,2.972,certain_cold
dronbreen-20220329-DAT_0234_A1_1,785.0,540839.31,8671899.83,479.318,331.122,0.0,331.122,0.0,0.0,2.976,certain_cold
dronbreen-20220329-DAT_0234_A1_1,790.0,540835.9,8671896.0,479.706,331.301,0.0,331.301,0.0,0.0,2.98,certain_cold
dronbreen-20220329-DAT_0234_A1_1,795.0,540832.5,8671892.18,480.112,331.394,0.0,331.394,0.0,0.0,2.986,certain_cold
dronbreen-20220329-DAT_0234_A1_1,800.0,540829.09,8671888.35,480.501,331.575,0.0,331.575,0.0,0.0,2.99,certain_cold
dronbreen-20220329-DAT_0234_A1_1,805.0,540826.07,8671885.0,480.839,332.225,0.0,332.225,0.0,0.0,2.984,certain_cold
dronbreen-20220329-DAT_0234_A1_1,810.0,540822.19,8671880.7,481.263,332.962,0.0,332.962,0.0,0.0,2.978,certain_cold
dronbreen-20220329-DAT_0234_A1_1,815.0,540818.94,8671877.19,481.607,333.515,0.0,333.515,0.0,0.0,2.974,certain_cold
dronbreen-20220329-DAT_0234_A1_1,820.0,540815.48,8671873.8,481.947,334.167,0.0,334.167,0.0,0.0,2.968,certain_cold
dronbreen-20220329-DAT_0234_A1_1,825.0,540811.77,8671870.09,482.335,334.764,0.0,334.764,0.0,0.0,2.963,certain_cold
dronbreen-20220329-DAT_0234_A1_1,830.0,540808.8,8671866.9,482.648,335.39,0.0,335.39,0.0,0.0,2.957,certain_cold
dronbreen-20220329-DAT_0234_A1_1,835.0,540805.03,8671862.81,483.022,336.076,0.0,336.076,0.0,0.0,2.951,certain_cold
dronbreen-20220329-DAT_0234_A1_1,840.0,540801.69,8671859.28,483.33,336.488,0.0,336.488,0.0,0.0,2.949,certain_cold
dronbreen-20220329-DAT_0234_A1_1,845.0,540798.28,8671855.81,483.629,336.995,0.0,336.995,0.0,0.0,2.945,certain_cold
dronbreen-20220329-DAT_0234_A1_1,850.0,540794.54,8671851.89,483.963,337.538,0.0,337.538,0.0,0.0,2.941,certain_cold
dronbreen-20220329-DAT_0234_A1_1,855.0,540791.24,8671848.31,484.279,337.959,0.0,337.959,0.0,0.0,2.938,certain_cold
dronbreen-20220329-DAT_0234_A1_1,860.0,540788.19,8671844.54,484.575,338.254,0.0,338.254,0.0,0.0,2.938,certain_cold
dronbreen-20220329-DAT_0234_A1_1,865.0,540784.99,8671840.65,484.885,338.669,0.0,338.669,0.0,0.0,2.936,certain_cold
dronbreen-20220329-DAT_0234_A1_1,870.0,540782.24,8671837.17,485.147,339.035,0.0,339.035,0.0,0.0,2.934,certain_cold
dronbreen-20220329-DAT_0234_A1_1,875.0,540779.12,8671833.43,485.433,339.32,0.0,339.32,0.0,0.0,2.934,certain_cold
dronbreen-20220329-DAT_0234_A1_1,880.0,540775.22,8671829.31,485.765,339.757,0.0,339.757,0.0,0.0,2.932,certain_cold
dronbreen-20220329-DAT_0234_A1_1,885.0,540772.14,8671826.08,486.034,340.026,0.0,340.026,0.0,0.0,2.932,certain_cold
dronbreen-20220329-DAT_0234_A1_1,890.0,540768.75,8671822.41,486.343,340.439,0.0,340.439,0.0,0.0,2.93,certain_cold
dronbreen-20220329-DAT_0234_A1_1,895.0,540764.95,8671818.3,486.694,340.79,0.0,340.79,0.0,0.0,2.93,certain_cold
dronbreen-20220329-DAT_0234_A1_1,900.0,540761.91,8671815.04,486.972,341.173,0.0,341.173,0.0,0.0,2.928,certain_cold
dronbreen-20220329-DAT_0234_A1_1,905.0,540758.47,8671811.22,487.28,341.48,0.0,341.48,0.0,0.0,2.928,certain_cold
dronbreen-20220329-DAT_0234_A1_1,910.0,540755.13,8671807.39,487.568,341.873,0.0,341.873,0.0,0.0,2.926,certain_cold
dronbreen-20220329-DAT_0234_A1_1,915.0,540751.58,8671803.33,487.877,342.181,0.0,342.181,0.0,0.0,2.926,certain_cold
dronbreen-20220329-DAT_0234_A1_1,920.0,540748.47,8671799.93,488.165,342.469,0.0,342.469,0.0,0.0,2.926,certain_cold
dronbreen-20220329-DAT_0234_A1_1,925.0,540744.87,8671795.92,488.494,342.799,0.0,342.799,0.0,0.0,2.926,certain_cold
dronbreen-20220329-DAT_0234_A1_1,930.0,540742.1,8671792.67,488.743,342.944,0.0,342.944,0.0,0.0,2.926,certain_cold
dronbreen-20220329-DAT_0234_A1_1,935.0,540738.35,8671788.44,489.074,343.274,0.0,343.274,0.0,0.0,2.926,certain_cold
dronbreen-20220329-DAT_0234_A1_1,940.0,540735.04,8671784.83,489.338,343.538,0.0,343.538,0.0,0.0,2.928,certain_cold
dronbreen-20220329-DAT_0234_A1_1,945.0,540730.13,8671785.14,489.631,343.936,0.0,343.936,0.0,0.0,2.926,certain_cold
dronbreen-20220329-DAT_0234_A1_1,950.0,540737.36,8671788.25,489.149,343.558,0.0,343.558,0.0,0.0,2.924,certain_cold
dronbreen-20220329-DAT_0234_A1_1,955.0,540730.85,8671783.96,489.599,344.008,0.0,344.008,0.0,0.0,2.924,certain_cold
dronbreen-20220329-DAT_0234_A1_1,960.0,540727.2,8671780.5,489.848,344.257,0.0,344.257,0.0,0.0,2.924,certain_cold
