radar_key,distance,easting,northing,elevation,bed_elevation,temperate,temperate_elevation,temperate_lower,temperate_upper,temperate_gpr_uncertainty,bed_type
dronbreen-20220329-DAT_0236_A1_2,590.0,542000.82,8672397.08,441.373,373.632,0.0,373.632,0.0,0.0,1.381,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,595.0,542005.09,8672394.45,442.062,375.363,0.0,375.363,0.0,0.0,1.36,certain_cold
dronbreen-20220329-DAT_0236_A1_2,600.0,542009.54,8672391.8,442.812,376.739,0.0,376.739,0.0,0.0,1.348,certain_cold
dronbreen-20220329-DAT_0236_A1_2,605.0,542013.59,8672389.38,443.544,378.096,0.0,378.096,0.0,0.0,1.336,certain_cold
dronbreen-20220329-DAT_0236_A1_2,610.0,542017.77,8672386.53,444.327,379.921,0.0,379.921,0.0,0.0,1.315,certain_cold
dronbreen-20220329-DAT_0236_A1_2,615.0,542021.71,8672383.8,445.049,381.372,0.0,381.372,0.0,0.0,1.301,certain_cold
dronbreen-20220329-DAT_0236_A1_2,620.0,542025.88,8672380.83,445.803,382.855,0.0,382.855,0.0,0.0,1.285,certain_cold
dronbreen-20220329-DAT_0236_A1_2,625.0,542029.7,8672378.14,446.495,384.174,0.0,384.174,0.0,0.0,1.272,certain_cold
dronbreen-20220329-DAT_0236_A1_2,630.0,542034.16,8672374.79,447.305,385.609,0.0,385.609,0.0,0.0,1.26,certain_cold
dronbreen-20220329-DAT_0236_A1_2,635.0,542038.02,8672371.94,448.0,386.928,0.0,386.928,0.0,0.0,1.248,certain_cold
dronbreen-20220329-DAT_0236_A1_2,640.0,542041.76,8672368.98,448.669,388.119,0.0,388.119,0.0,0.0,1.234,certain_cold
dronbreen-20220329-DAT_0236_A1_2,645.0,542045.87,8672365.58,449.431,389.298,0.73,390.027,3.336,0.0,1.217,uncertain_temperate
dronbreen-20220329-DAT_0236_A1_2,650.0,542049.52,8672362.5,450.134,390.731,0.0,390.731,0.0,0.0,1.203,uncertain_temperate
dronbreen-20220329-DAT_0236_A1_2,655.0,542053.21,8672359.29,450.868,392.402,0.0,392.402,0.0,0.0,1.189,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,660.0,542057.13,8672355.76,451.635,394.107,0.0,394.107,0.0,0.0,1.171,certain_cold
dronbreen-20220329-DAT_0236_A1_2,665.0,542060.81,8672352.65,452.312,395.409,0.0,395.409,0.0,0.0,1.158,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,670.0,542064.67,8672348.89,453.051,397.087,0.0,397.087,0.0,0.0,1.146,certain_cold
dronbreen-20220329-DAT_0236_A1_2,675.0,542067.81,8672345.98,453.685,398.241,0.0,398.241,0.0,0.0,1.136,certain_cold
dronbreen-20220329-DAT_0236_A1_2,680.0,542071.63,8672342.25,454.509,399.483,0.0,399.483,0.0,0.0,1.122,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,685.0,542075.12,8672338.95,455.243,400.946,0.0,400.946,0.0,0.0,1.114,certain_cold
dronbreen-20220329-DAT_0236_A1_2,690.0,542078.67,8672335.71,455.946,402.066,0.0,402.066,0.0,0.0,1.11,certain_cold
dronbreen-20220329-DAT_0236_A1_2,695.0,542082.42,8672332.11,456.673,403.314,0.0,403.314,0.0,0.0,1.1,certain_cold
dronbreen-20220329-DAT_0236_A1_2,700.0,542085.86,8672328.86,457.285,404.238,0.0,404.238,0.0,0.0,1.096,certain_cold
dronbreen-20220329-DAT_0236_A1_2,705.0,542089.66,8672325.45,457.944,405.21,0.0,405.21,0.0,0.0,1.086,certain_cold
dronbreen-20220329-DAT_0236_A1_2,710.0,542093.66,8672321.58,458.666,406.036,0.0,406.036,0.0,0.0,1.082,certain_cold
dronbreen-20220329-DAT_0236_A1_2,715.0,542096.96,8672318.5,459.232,406.811,0.0,406.811,0.0,0.0,1.08,certain_cold
dronbreen-20220329-DAT_0236_A1_2,720.0,542100.91,8672314.45,460.002,407.685,0.0,407.685,0.0,0.0,1.078,certain_cold
dronbreen-20220329-DAT_0236_A1_2,725.0,542104.07,8672311.38,460.599,408.491,0.0,408.491,0.0,0.0,1.075,certain_cold
dronbreen-20220329-DAT_0236_A1_2,730.0,542107.46,8672307.95,461.229,409.12,0.0,409.12,0.0,0.0,1.071,certain_cold
dronbreen-20220329-DAT_0236_A1_2,735.0,542110.83,8672304.27,461.859,409.959,0.0,409.959,0.0,0.0,1.069,certain_cold
dronbreen-20220329-DAT_0236_A1_2,740.0,542114.34,8672300.54,462.524,410.728,0.0,410.728,0.0,0.0,1.067,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,745.0,542118.07,8672296.61,463.265,411.573,0.0,411.573,0.0,0.0,1.065,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,750.0,542121.71,8672292.64,464.019,412.432,0.0,412.432,0.0,0.0,1.063,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,755.0,542124.63,8672289.26,464.608,413.125,0.0,413.125,0.0,0.0,1.061,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,760.0,542127.78,8672285.62,465.232,413.853,0.0,413.853,0.0,0.0,1.059,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,765.0,542131.18,8672281.84,465.893,414.723,0.0,414.723,0.0,0.0,1.055,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,770.0,542134.77,8672277.87,466.582,415.516,0.0,415.516,0.0,0.0,1.051,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,775.0,542137.82,8672274.41,467.186,416.224,0.0,416.224,0.0,0.0,1.047,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,780.0,542141.16,8672270.51,467.876,417.122,0.208,417.331,2.007,0.0,1.045,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,785.0,542144.25,8672266.98,468.496,417.951,0.104,418.055,1.901,0.0,1.043,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,790.0,542147.82,8672262.75,469.222,418.781,0.104,418.885,1.899,0.0,1.041,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,795.0,542150.73,8672259.15,469.859,419.522,0.104,419.626,1.927,0.0,1.039,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,800.0,542154.13,8672254.76,470.55,420.317,0.208,420.525,1.923,0.0,1.035,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,805.0,542156.96,8672251.07,471.1,420.971,0.208,421.18,1.891,0.0,1.033,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,810.0,542160.21,8672246.83,471.71,421.686,0.208,421.894,1.919,0.0,1.031,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,815.0,542163.17,8672242.89,472.301,422.485,0.208,422.693,1.852,0.0,1.027,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,820.0,542166.1,8672238.7,472.915,423.204,0.313,423.517,1.807,0.0,1.023,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,825.0,542169.04,8672234.51,473.515,424.012,0.208,424.22,1.701,0.0,1.021,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,830.0,542171.63,8672230.64,474.018,424.723,0.208,424.932,1.593,0.0,1.017,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,835.0,542174.39,8672226.55,474.549,425.462,0.104,425.566,0.417,0.0,1.015,certain_cold
dronbreen-20220329-DAT_0236_A1_2,840.0,542176.99,8672222.51,475.051,426.069,0.208,426.277,0.417,0.0,1.011,certain_cold
dronbreen-20220329-DAT_0236_A1_2,845.0,542179.49,8672218.46,475.533,426.656,0.313,426.968,0.417,0.0,1.007,certain_cold
dronbreen-20220329-DAT_0236_A1_2,850.0,542182.24,8672213.9,476.083,427.414,0.313,427.726,1.58,0.0,1.003,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,855.0,542184.54,8672209.87,476.578,428.117,0.208,428.326,1.682,0.0,1.001,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,860.0,542187.21,8672205.18,477.173,428.92,0.208,429.129,1.678,0.0,0.997,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,865.0,542189.51,8672200.91,477.689,429.645,0.104,429.75,1.676,0.0,0.995,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,870.0,542192.04,8672195.97,478.282,430.447,0.104,430.551,1.568,0.0,0.991,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,875.0,542194.11,8672192.0,478.769,431.141,0.0,431.141,0.313,0.0,0.989,certain_cold
dronbreen-20220329-DAT_0236_A1_2,880.0,542196.22,8672187.77,479.285,431.658,0.208,431.866,0.313,0.0,0.985,certain_cold
dronbreen-20220329-DAT_0236_A1_2,885.0,542198.44,8672183.23,479.807,432.388,0.104,432.493,0.313,0.0,0.983,certain_cold
dronbreen-20220329-DAT_0236_A1_2,890.0,542200.77,8672178.19,480.33,433.12,0.104,433.224,0.208,0.0,0.979,certain_cold
dronbreen-20220329-DAT_0236_A1_2,895.0,542202.72,8672174.09,480.778,433.776,0.104,433.88,0.313,0.0,0.975,certain_cold
dronbreen-20220329-DAT_0236_A1_2,900.0,542205.09,8672169.18,481.197,434.403,0.104,434.508,1.592,0.0,0.971,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,905.0,542207.08,8672164.99,481.603,435.018,0.104,435.122,1.588,0.0,0.967,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,910.0,542209.42,8672160.69,482.165,435.789,0.104,435.893,1.793,0.0,0.963,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,915.0,542212.11,8672155.72,482.788,436.724,0.0,436.724,1.842,0.0,0.959,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,920.0,542214.14,8672151.53,483.267,437.412,0.104,437.516,2.003,0.0,0.953,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,925.0,542216.16,8672147.22,483.77,438.123,0.208,438.331,1.998,0.0,0.947,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,930.0,542218.44,8672142.21,484.299,438.86,0.313,439.173,2.139,0.0,0.941,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,935.0,542220.33,8672138.3,484.704,439.474,0.313,439.787,2.082,0.0,0.937,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,940.0,542222.38,8672133.83,485.144,440.122,0.313,440.434,2.195,0.0,0.933,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,945.0,542224.82,8672128.7,485.628,440.919,0.417,441.335,2.439,0.0,0.925,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,950.0,542227.01,8672124.24,486.078,441.681,0.521,442.202,2.357,0.0,0.917,uncertain_temperate
dronbreen-20220329-DAT_0236_A1_2,955.0,542229.01,8672120.14,486.498,442.519,0.417,442.935,2.177,0.0,0.911,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,960.0,542231.25,8672115.5,486.972,443.306,0.417,443.722,2.348,0.0,0.905,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,965.0,542233.55,8672110.73,487.449,444.198,0.417,444.615,2.238,0.0,0.897,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,970.0,542235.52,8672106.45,487.856,445.023,0.313,445.336,2.057,0.0,0.891,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,975.0,542237.55,8672102.27,488.267,445.746,0.313,446.059,2.124,0.0,0.885,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,980.0,542239.44,8672097.71,488.701,446.597,0.313,446.91,2.014,0.0,0.877,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,985.0,542241.97,8672093.07,489.18,447.389,0.313,447.702,1.937,0.0,0.871,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,990.0,542244.32,8672088.74,489.578,448.1,0.313,448.412,1.933,0.0,0.865,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,995.0,542246.61,8672084.59,489.948,448.782,0.313,449.095,2.032,0.0,0.859,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1000.0,542249.55,8672079.6,490.443,449.694,0.208,449.903,2.101,0.0,0.853,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1005.0,542251.78,8672075.81,490.845,450.409,0.313,450.721,2.175,0.0,0.845,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1010.0,542254.44,8672071.56,491.294,451.379,0.208,451.588,2.089,0.0,0.837,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1015.0,542256.93,8672067.42,491.7,451.993,0.313,452.306,2.01,0.0,0.831,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1020.0,542259.91,8672062.62,492.164,452.77,0.313,453.082,2.11,0.0,0.826,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1025.0,542262.17,8672058.65,492.55,453.468,0.313,453.781,2.105,0.0,0.82,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1030.0,542264.44,8672054.57,492.947,454.178,0.313,454.491,2.101,0.0,0.814,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1035.0,542267.41,8672049.58,493.449,454.993,0.313,455.305,2.096,0.0,0.808,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1040.0,542269.9,8672045.44,493.824,455.785,0.208,455.993,2.092,0.0,0.802,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1045.0,542272.41,8672041.49,494.158,456.431,0.208,456.64,2.087,0.0,0.796,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1050.0,542275.02,8672037.35,494.493,456.975,0.313,457.288,2.187,0.0,0.79,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1055.0,542277.72,8672033.22,494.85,457.748,0.208,457.957,2.078,0.0,0.784,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1060.0,542280.36,8672028.89,495.256,458.467,0.208,458.675,2.151,0.0,0.778,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1065.0,542283.16,8672024.64,495.65,459.278,0.208,459.487,2.146,0.0,0.771,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1070.0,542285.97,8672020.47,496.029,460.074,0.104,460.178,2.142,0.0,0.765,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1075.0,542289.07,8672016.08,496.438,460.9,0.104,461.005,2.116,0.0,0.757,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1080.0,542291.72,8672012.25,496.81,461.584,0.208,461.793,2.2,0.0,0.749,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1085.0,542294.83,8672007.89,497.253,462.549,0.208,462.757,2.09,0.0,0.739,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1090.0,542297.51,8672004.25,497.632,463.344,0.208,463.553,2.503,0.0,0.732,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1095.0,542300.52,8672000.3,498.049,464.283,0.208,464.491,3.312,0.0,0.722,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1100.0,542303.8,8671996.2,498.472,465.123,0.417,465.54,2.803,0.0,0.71,uncertain_temperate
dronbreen-20220329-DAT_0236_A1_2,1105.0,542307.0,8671992.22,498.864,465.931,0.313,466.244,1.983,0.0,0.704,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1110.0,542310.26,8671988.27,499.262,466.747,0.0,466.747,1.669,0.0,0.702,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1115.0,542313.5,8671984.53,499.643,467.44,0.0,467.44,1.679,0.0,0.697,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1120.0,542316.92,8671980.6,500.054,467.956,0.313,468.268,1.829,0.0,0.689,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1125.0,542319.93,8671977.27,500.408,468.518,0.208,468.726,1.912,0.0,0.687,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1130.0,542323.57,8671973.55,500.756,469.074,0.208,469.283,2.117,0.0,0.683,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1135.0,542327.07,8671969.98,501.081,469.712,0.0,469.712,2.135,0.0,0.681,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1140.0,542330.74,8671966.21,501.446,470.285,0.208,470.494,1.921,0.0,0.674,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1145.0,542334.05,8671963.15,501.802,470.745,0.208,470.954,1.619,0.0,0.672,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1150.0,542337.72,8671959.83,502.253,471.404,0.0,471.404,1.411,0.0,0.672,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1155.0,542341.7,8671956.01,502.655,471.807,0.104,471.911,1.436,0.0,0.67,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1160.0,542345.32,8671952.65,502.954,472.21,0.104,472.314,1.374,0.0,0.668,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1165.0,542348.86,8671949.48,503.248,472.712,0.104,472.816,1.118,0.0,0.664,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1170.0,542352.32,8671946.23,503.51,472.87,0.208,473.078,1.299,0.0,0.664,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1175.0,542356.56,8671942.52,503.798,473.366,0.104,473.471,1.079,0.0,0.662,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1180.0,542360.29,8671939.41,504.166,473.735,0.0,473.735,1.195,0.0,0.664,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1185.0,542364.33,8671936.01,504.561,474.129,0.0,474.129,1.185,0.0,0.664,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1190.0,542367.73,8671932.92,504.908,474.476,0.0,474.476,1.185,0.0,0.664,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1195.0,542371.15,8671929.83,505.235,474.803,0.0,474.803,1.327,0.0,0.664,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1200.0,542375.27,8671926.05,505.6,474.96,0.0,474.96,1.511,0.0,0.668,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1205.0,542378.83,8671922.4,505.944,475.304,0.104,475.408,1.092,0.0,0.666,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1210.0,542382.05,8671918.98,506.275,475.531,0.0,475.531,1.228,0.0,0.67,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1215.0,542385.46,8671915.64,506.743,475.895,0.104,475.999,1.295,0.0,0.67,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1220.0,542389.03,8671911.85,507.357,476.404,0.208,476.613,1.399,0.0,0.67,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1225.0,542392.26,8671907.85,507.859,476.802,0.313,477.115,1.541,0.0,0.67,uncertain_temperate
dronbreen-20220329-DAT_0236_A1_2,1230.0,542394.35,8671903.64,508.247,477.086,0.208,477.295,1.44,0.0,0.674,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1235.0,542395.79,8671898.85,508.64,477.27,0.417,477.687,1.413,0.0,0.674,uncertain_temperate
dronbreen-20220329-DAT_0236_A1_2,1240.0,542396.85,8671893.67,509.048,477.575,0.417,477.991,1.485,0.0,0.676,uncertain_temperate
dronbreen-20220329-DAT_0236_A1_2,1245.0,542397.95,8671889.19,509.392,477.918,0.208,478.126,1.627,0.0,0.679,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1250.0,542400.03,8671883.91,509.721,478.143,0.417,478.56,1.928,0.0,0.677,uncertain_temperate
dronbreen-20220329-DAT_0236_A1_2,1255.0,542401.89,8671879.71,509.993,478.415,0.313,478.728,2.071,0.0,0.679,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1260.0,542403.83,8671875.46,510.423,478.637,0.417,479.054,2.011,0.0,0.681,uncertain_temperate
dronbreen-20220329-DAT_0236_A1_2,1265.0,542406.48,8671870.52,510.913,479.022,0.313,479.335,1.806,0.0,0.685,uncertain_cold
dronbreen-20220329-DAT_0236_A1_2,1270.0,542408.62,8671866.18,511.183,479.189,0.313,479.501,1.6,0.0,0.687,uncertain_cold
