radar_key,distance,easting,northing,elevation,bed_elevation,temperate,temperate_elevation,temperate_lower,temperate_upper,temperate_gpr_uncertainty,bed_type
dronbreen-20220329-DAT_0247_A1_2,145.0,541522.23,8672815.48,414.425,273.315,0.0,273.315,0.0,0.0,2.835,certain_cold
dronbreen-20220329-DAT_0247_A1_2,150.0,541524.93,8672819.78,414.353,272.931,0.0,272.931,0.0,0.0,2.841,certain_cold
dronbreen-20220329-DAT_0247_A1_2,155.0,541527.64,8672823.83,414.27,272.639,0.0,272.639,0.0,0.0,2.845,certain_cold
dronbreen-20220329-DAT_0247_A1_2,160.0,541530.23,8672827.82,414.19,272.455,0.0,272.455,0.0,0.0,2.847,certain_cold
dronbreen-20220329-DAT_0247_A1_2,165.0,541533.32,8672832.44,414.028,271.98,0.0,271.98,0.0,0.0,2.853,certain_cold
dronbreen-20220329-DAT_0247_A1_2,170.0,541535.72,8672836.18,413.852,271.596,0.0,271.596,0.0,0.0,2.857,certain_cold
dronbreen-20220329-DAT_0247_A1_2,175.0,541538.81,8672841.24,413.621,271.052,0.0,271.052,0.0,0.0,2.864,certain_cold
dronbreen-20220329-DAT_0247_A1_2,180.0,541541.34,8672845.28,413.425,270.648,0.0,270.648,0.0,0.0,2.868,certain_cold
dronbreen-20220329-DAT_0247_A1_2,185.0,541543.69,8672849.16,413.236,270.355,0.0,270.355,0.0,0.0,2.87,certain_cold
dronbreen-20220329-DAT_0247_A1_2,190.0,541546.16,8672853.36,413.02,269.93,0.0,269.93,0.0,0.0,2.874,certain_cold
dronbreen-20220329-DAT_0247_A1_2,195.0,541548.97,8672857.99,412.799,269.5,0.0,269.5,0.0,0.0,2.878,certain_cold
dronbreen-20220329-DAT_0247_A1_2,200.0,541551.61,8672862.16,412.618,269.007,0.0,269.007,0.0,0.0,2.884,certain_cold
dronbreen-20220329-DAT_0247_A1_2,205.0,541553.99,8672865.96,412.422,268.707,0.0,268.707,0.0,0.0,2.887,certain_cold
dronbreen-20220329-DAT_0247_A1_2,210.0,541556.46,8672870.29,412.156,268.128,0.0,268.128,0.0,0.0,2.893,certain_cold
dronbreen-20220329-DAT_0247_A1_2,215.0,541559.0,8672875.05,411.87,267.634,0.0,267.634,0.0,0.0,2.897,certain_cold
dronbreen-20220329-DAT_0247_A1_2,220.0,541561.64,8672879.5,411.593,267.149,0.0,267.149,0.0,0.0,2.901,certain_cold
dronbreen-20220329-DAT_0247_A1_2,225.0,541563.9,8672883.53,411.369,266.82,0.0,266.82,0.0,0.0,2.903,certain_cold
dronbreen-20220329-DAT_0247_A1_2,230.0,541566.64,8672888.5,411.09,266.541,0.0,266.541,0.0,0.0,2.903,certain_cold
dronbreen-20220329-DAT_0247_A1_2,235.0,541568.9,8672892.72,410.861,266.208,0.0,266.208,0.0,0.0,2.905,certain_cold
dronbreen-20220329-DAT_0247_A1_2,240.0,541571.12,8672896.82,410.653,265.896,0.0,265.896,0.0,0.0,2.907,certain_cold
dronbreen-20220329-DAT_0247_A1_2,245.0,541573.67,8672901.18,410.438,265.576,0.0,265.576,0.0,0.0,2.909,certain_cold
dronbreen-20220329-DAT_0247_A1_2,250.0,541576.09,8672905.72,410.212,265.246,0.0,265.246,0.0,0.0,2.909,certain_cold
dronbreen-20220329-DAT_0247_A1_2,255.0,541578.17,8672909.76,410.014,265.048,0.0,265.048,0.0,0.0,2.909,certain_cold
dronbreen-20220329-DAT_0247_A1_2,260.0,541580.99,8672914.62,409.72,264.754,0.0,264.754,0.0,0.0,2.911,certain_cold
dronbreen-20220329-DAT_0247_A1_2,265.0,541583.54,8672918.61,409.454,264.488,0.0,264.488,0.0,0.0,2.911,certain_cold
dronbreen-20220329-DAT_0247_A1_2,270.0,541585.78,8672922.77,409.145,264.179,0.0,264.179,0.0,0.0,2.911,certain_cold
dronbreen-20220329-DAT_0247_A1_2,275.0,541588.05,8672927.36,408.793,263.931,0.0,263.931,0.0,0.0,2.909,certain_cold
dronbreen-20220329-DAT_0247_A1_2,280.0,541590.7,8672932.37,408.395,263.533,0.0,263.533,0.0,0.0,2.907,certain_cold
dronbreen-20220329-DAT_0247_A1_2,285.0,541593.03,8672936.39,408.101,263.135,0.0,263.135,0.0,0.0,2.907,certain_cold
dronbreen-20220329-DAT_0247_A1_2,290.0,541595.15,8672940.93,407.818,262.748,0.0,262.748,0.0,0.0,2.907,certain_cold
dronbreen-20220329-DAT_0247_A1_2,295.0,541597.31,8672945.53,407.519,262.553,0.0,262.553,0.0,0.0,2.907,certain_cold
dronbreen-20220329-DAT_0247_A1_2,300.0,541599.22,8672949.43,407.252,262.391,0.0,262.391,0.0,0.0,2.907,certain_cold
dronbreen-20220329-DAT_0247_A1_2,305.0,541601.77,8672954.41,406.883,262.021,0.0,262.021,0.0,0.0,2.909,certain_cold
dronbreen-20220329-DAT_0247_A1_2,310.0,541604.0,8672958.51,406.564,261.702,0.0,261.702,0.0,0.0,2.909,certain_cold
dronbreen-20220329-DAT_0247_A1_2,315.0,541606.15,8672962.73,406.242,261.38,0.0,261.38,0.0,0.0,2.909,certain_cold
dronbreen-20220329-DAT_0247_A1_2,320.0,541608.8,8672967.77,405.854,260.992,0.0,260.992,0.0,0.0,2.909,certain_cold
dronbreen-20220329-DAT_0247_A1_2,325.0,541611.16,8672972.03,405.518,260.76,0.0,260.76,0.0,0.0,2.907,certain_cold
dronbreen-20220329-DAT_0247_A1_2,330.0,541613.47,8672976.48,405.182,260.528,0.0,260.528,0.0,0.0,2.905,certain_cold
dronbreen-20220329-DAT_0247_A1_2,335.0,541615.94,8672981.02,404.834,260.18,0.0,260.18,0.0,0.0,2.905,certain_cold
dronbreen-20220329-DAT_0247_A1_2,340.0,541618.29,8672985.56,404.509,259.96,0.0,259.96,0.0,0.0,2.903,certain_cold
dronbreen-20220329-DAT_0247_A1_2,345.0,541620.18,8672989.39,404.258,259.814,0.0,259.814,0.0,0.0,2.901,certain_cold
dronbreen-20220329-DAT_0247_A1_2,350.0,541622.37,8672993.81,403.969,259.629,0.0,259.629,0.0,0.0,2.899,certain_cold
dronbreen-20220329-DAT_0247_A1_2,355.0,541624.95,8672998.86,403.637,259.4,0.0,259.4,0.0,0.0,2.897,certain_cold
dronbreen-20220329-DAT_0247_A1_2,360.0,541627.0,8673003.07,403.336,259.308,0.0,259.308,0.0,0.0,2.893,certain_cold
dronbreen-20220329-DAT_0247_A1_2,365.0,541629.27,8673007.74,402.992,259.172,0.0,259.172,0.0,0.0,2.889,certain_cold
dronbreen-20220329-DAT_0247_A1_2,370.0,541631.31,8673011.89,402.683,258.864,0.0,258.864,0.0,0.0,2.889,certain_cold
dronbreen-20220329-DAT_0247_A1_2,375.0,541633.8,8673016.98,402.322,258.711,0.0,258.711,0.0,0.0,2.884,certain_cold
dronbreen-20220329-DAT_0247_A1_2,380.0,541635.73,8673021.17,402.032,258.525,0.0,258.525,0.0,0.0,2.882,certain_cold
dronbreen-20220329-DAT_0247_A1_2,385.0,541637.81,8673025.62,401.723,258.32,0.0,258.32,0.0,0.0,2.88,certain_cold
dronbreen-20220329-DAT_0247_A1_2,390.0,541639.81,8673029.9,401.426,258.127,0.0,258.127,0.0,0.0,2.878,certain_cold
dronbreen-20220329-DAT_0247_A1_2,395.0,541642.3,8673035.06,401.051,257.856,0.0,257.856,0.0,0.0,2.876,certain_cold
dronbreen-20220329-DAT_0247_A1_2,400.0,541644.29,8673039.28,400.759,257.564,0.0,257.564,0.0,0.0,2.874,certain_cold
dronbreen-20220329-DAT_0247_A1_2,405.0,541646.21,8673043.31,400.491,257.401,0.0,257.401,0.0,0.0,2.872,certain_cold
dronbreen-20220329-DAT_0247_A1_2,410.0,541648.54,8673048.34,400.138,257.257,0.0,257.257,0.0,0.0,2.87,certain_cold
dronbreen-20220329-DAT_0247_A1_2,415.0,541650.33,8673052.37,399.852,257.075,0.0,257.075,0.0,0.0,2.868,certain_cold
dronbreen-20220329-DAT_0247_A1_2,420.0,541652.6,8673057.15,399.513,256.84,0.0,256.84,0.0,0.0,2.864,certain_cold
dronbreen-20220329-DAT_0247_A1_2,425.0,541654.87,8673062.06,399.21,256.746,0.0,256.746,0.0,0.0,2.862,certain_cold
dronbreen-20220329-DAT_0247_A1_2,430.0,541656.92,8673066.59,398.913,256.552,0.0,256.552,0.0,0.0,2.86,certain_cold
dronbreen-20220329-DAT_0247_A1_2,435.0,541659.0,8673071.12,398.643,256.386,0.0,256.386,0.0,0.0,2.857,certain_cold
dronbreen-20220329-DAT_0247_A1_2,440.0,541660.96,8673075.4,398.388,256.132,0.0,256.132,0.0,0.0,2.857,certain_cold
dronbreen-20220329-DAT_0247_A1_2,445.0,541663.14,8673080.13,398.1,256.052,0.0,256.052,0.0,0.0,2.853,certain_cold
dronbreen-20220329-DAT_0247_A1_2,450.0,541665.22,8673084.65,397.828,255.885,0.0,255.885,0.0,0.0,2.851,certain_cold
dronbreen-20220329-DAT_0247_A1_2,455.0,541667.33,8673089.34,397.555,255.82,0.0,255.82,0.0,0.0,2.847,certain_cold
dronbreen-20220329-DAT_0247_A1_2,460.0,541669.23,8673093.21,397.296,255.665,0.0,255.665,0.0,0.0,2.843,certain_cold
dronbreen-20220329-DAT_0247_A1_2,465.0,541671.44,8673098.09,396.952,255.425,0.0,255.425,0.0,0.0,2.841,certain_cold
dronbreen-20220329-DAT_0247_A1_2,470.0,541673.47,8673102.28,396.651,255.228,0.0,255.228,0.0,0.0,2.839,certain_cold
dronbreen-20220329-DAT_0247_A1_2,475.0,541675.92,8673107.7,396.293,254.975,0.0,254.975,0.0,0.0,2.835,certain_cold
dronbreen-20220329-DAT_0247_A1_2,480.0,541677.9,8673112.09,395.986,254.876,0.0,254.876,0.0,0.0,2.833,certain_cold
dronbreen-20220329-DAT_0247_A1_2,485.0,541679.77,8673116.49,395.667,254.766,0.0,254.766,0.0,0.0,2.828,certain_cold
dronbreen-20220329-DAT_0247_A1_2,490.0,541681.63,8673120.77,395.355,254.662,0.0,254.662,0.0,0.0,2.826,certain_cold
dronbreen-20220329-DAT_0247_A1_2,495.0,541684.0,8673125.8,395.021,254.537,0.0,254.537,0.0,0.0,2.822,certain_cold
dronbreen-20220329-DAT_0247_A1_2,500.0,541685.79,8673129.83,394.762,254.382,0.0,254.382,0.0,0.0,2.82,certain_cold
dronbreen-20220329-DAT_0247_A1_2,505.0,541687.85,8673134.45,394.458,254.286,0.0,254.286,0.0,0.0,2.816,certain_cold
dronbreen-20220329-DAT_0247_A1_2,510.0,541689.72,8673138.88,394.148,254.185,0.0,254.185,0.0,0.0,2.812,certain_cold
dronbreen-20220329-DAT_0247_A1_2,515.0,541691.75,8673143.79,393.809,254.158,0.0,254.158,0.0,0.0,2.806,certain_cold
dronbreen-20220329-DAT_0247_A1_2,520.0,541693.73,8673148.38,393.496,254.053,0.0,254.053,0.0,0.0,2.801,certain_cold
dronbreen-20220329-DAT_0247_A1_2,525.0,541695.75,8673153.21,393.167,253.933,0.0,253.933,0.0,0.0,2.795,certain_cold
dronbreen-20220329-DAT_0247_A1_2,530.0,541697.71,8673157.93,392.844,253.818,0.0,253.818,0.0,0.0,2.793,certain_cold
dronbreen-20220329-DAT_0247_A1_2,535.0,541699.53,8673162.36,392.536,253.719,0.0,253.719,0.0,0.0,2.789,certain_cold
dronbreen-20220329-DAT_0247_A1_2,540.0,541701.68,8673167.42,392.2,253.487,0.0,253.487,0.0,0.0,2.787,certain_cold
dronbreen-20220329-DAT_0247_A1_2,545.0,541703.52,8673171.83,391.924,253.42,0.0,253.42,0.0,0.0,2.783,certain_cold
dronbreen-20220329-DAT_0247_A1_2,550.0,541705.3,8673176.29,391.635,253.339,0.0,253.339,0.0,0.0,2.779,certain_cold
dronbreen-20220329-DAT_0247_A1_2,555.0,541707.33,8673181.18,391.3,253.212,0.0,253.212,0.0,0.0,2.774,certain_cold
dronbreen-20220329-DAT_0247_A1_2,560.0,541709.07,8673185.64,390.963,253.083,0.0,253.083,0.0,0.0,2.77,certain_cold
dronbreen-20220329-DAT_0247_A1_2,565.0,541710.82,8673190.16,390.612,252.941,0.0,252.941,0.0,0.0,2.766,certain_cold
dronbreen-20220329-DAT_0247_A1_2,570.0,541712.53,8673194.68,390.29,252.723,0.0,252.723,0.0,0.0,2.762,certain_cold
dronbreen-20220329-DAT_0247_A1_2,575.0,541714.2,8673199.19,389.983,252.52,0.0,252.52,0.0,0.0,2.762,certain_cold
dronbreen-20220329-DAT_0247_A1_2,580.0,541715.85,8673203.71,389.677,252.215,0.0,252.215,0.0,0.0,2.762,certain_cold
dronbreen-20220329-DAT_0247_A1_2,585.0,541717.95,8673209.17,389.304,252.05,0.0,252.05,0.0,0.0,2.758,certain_cold
dronbreen-20220329-DAT_0247_A1_2,590.0,541719.71,8673213.38,389.011,252.069,0.0,252.069,0.0,0.0,2.752,certain_cold
dronbreen-20220329-DAT_0247_A1_2,595.0,541722.03,8673218.42,388.674,252.046,0.0,252.046,0.0,0.0,2.745,certain_cold
dronbreen-20220329-DAT_0247_A1_2,600.0,541723.98,8673222.95,388.353,252.037,0.0,252.037,0.0,0.0,2.739,certain_cold
dronbreen-20220329-DAT_0247_A1_2,605.0,541725.8,8673227.65,388.009,251.798,0.0,251.798,0.0,0.0,2.737,certain_cold
dronbreen-20220329-DAT_0247_A1_2,610.0,541727.41,8673231.61,387.722,251.614,0.0,251.614,0.0,0.0,2.735,certain_cold
dronbreen-20220329-DAT_0247_A1_2,615.0,541729.21,8673236.53,387.371,251.472,0.0,251.472,0.0,0.0,2.731,certain_cold
dronbreen-20220329-DAT_0247_A1_2,620.0,541730.83,8673241.27,387.04,251.245,0.0,251.245,0.0,0.0,2.727,certain_cold
dronbreen-20220329-DAT_0247_A1_2,625.0,541732.4,8673245.79,386.713,251.127,0.0,251.127,0.0,0.0,2.725,certain_cold
dronbreen-20220329-DAT_0247_A1_2,630.0,541734.38,8673250.86,386.311,250.933,0.0,250.933,0.0,0.0,2.718,certain_cold
dronbreen-20220329-DAT_0247_A1_2,635.0,541735.98,8673255.25,385.974,250.908,0.0,250.908,0.0,0.0,2.714,certain_cold
dronbreen-20220329-DAT_0247_A1_2,640.0,541737.66,8673260.22,385.615,250.863,0.0,250.863,0.0,0.0,2.708,certain_cold
dronbreen-20220329-DAT_0247_A1_2,645.0,541739.04,8673264.48,385.349,250.805,0.0,250.805,0.0,0.0,2.704,certain_cold
dronbreen-20220329-DAT_0247_A1_2,650.0,541741.11,8673270.0,384.989,250.758,0.0,250.758,0.0,0.0,2.698,certain_cold
dronbreen-20220329-DAT_0247_A1_2,655.0,541742.68,8673274.36,384.678,250.655,0.0,250.655,0.0,0.0,2.694,certain_cold
dronbreen-20220329-DAT_0247_A1_2,660.0,541744.36,8673279.2,384.283,250.573,0.0,250.573,0.0,0.0,2.687,certain_cold
dronbreen-20220329-DAT_0247_A1_2,665.0,541745.89,8673283.55,383.929,250.427,0.0,250.427,0.0,0.0,2.683,certain_cold
dronbreen-20220329-DAT_0247_A1_2,670.0,541747.54,8673288.25,383.549,250.255,0.0,250.255,0.0,0.0,2.679,certain_cold
dronbreen-20220329-DAT_0247_A1_2,675.0,541749.28,8673293.19,383.171,250.19,0.0,250.19,0.0,0.0,2.673,certain_cold
dronbreen-20220329-DAT_0247_A1_2,680.0,541750.79,8673297.47,382.828,250.055,0.0,250.055,0.0,0.0,2.669,certain_cold
dronbreen-20220329-DAT_0247_A1_2,685.0,541752.56,8673302.74,382.472,249.908,0.0,249.908,0.0,0.0,2.665,certain_cold
dronbreen-20220329-DAT_0247_A1_2,690.0,541754.29,8673307.82,382.142,249.89,0.0,249.89,0.0,0.0,2.658,certain_cold
dronbreen-20220329-DAT_0247_A1_2,695.0,541755.87,8673312.52,381.785,249.742,0.0,249.742,0.0,0.0,2.654,certain_cold
dronbreen-20220329-DAT_0247_A1_2,700.0,541757.34,8673317.15,381.402,249.567,0.0,249.567,0.0,0.0,2.65,certain_cold
dronbreen-20220329-DAT_0247_A1_2,705.0,541758.62,8673321.32,381.039,249.413,0.0,249.413,0.0,0.0,2.646,certain_cold
dronbreen-20220329-DAT_0247_A1_2,710.0,541760.19,8673326.14,380.621,249.099,0.0,249.099,0.0,0.0,2.644,certain_cold
dronbreen-20220329-DAT_0247_A1_2,715.0,541761.86,8673330.94,380.246,248.828,0.0,248.828,0.0,0.0,2.642,certain_cold
dronbreen-20220329-DAT_0247_A1_2,720.0,541763.62,8673336.07,379.924,248.506,0.0,248.506,0.0,0.0,2.642,certain_cold
dronbreen-20220329-DAT_0247_A1_2,725.0,541765.36,8673340.6,379.622,248.309,0.0,248.309,0.0,0.0,2.64,certain_cold
dronbreen-20220329-DAT_0247_A1_2,730.0,541767.04,8673344.87,379.315,248.002,0.0,248.002,0.0,0.0,2.64,certain_cold
dronbreen-20220329-DAT_0247_A1_2,735.0,541768.99,8673350.08,378.882,247.673,0.0,247.673,0.0,0.0,2.638,certain_cold
dronbreen-20220329-DAT_0247_A1_2,740.0,541770.47,8673354.1,378.534,247.324,0.0,247.324,0.0,0.0,2.638,certain_cold
dronbreen-20220329-DAT_0247_A1_2,745.0,541772.49,8673359.37,378.06,247.059,0.0,247.059,0.0,0.0,2.633,certain_cold
dronbreen-20220329-DAT_0247_A1_2,750.0,541774.19,8673363.89,377.663,246.767,0.0,246.767,0.0,0.0,2.631,certain_cold
dronbreen-20220329-DAT_0247_A1_2,755.0,541775.76,8673368.34,377.287,246.39,0.0,246.39,0.0,0.0,2.631,certain_cold
dronbreen-20220329-DAT_0247_A1_2,760.0,541777.68,8673373.49,376.971,246.179,0.0,246.179,0.0,0.0,2.629,certain_cold
dronbreen-20220329-DAT_0247_A1_2,765.0,541779.28,8673378.01,376.635,246.051,0.0,246.051,0.0,0.0,2.625,certain_cold
dronbreen-20220329-DAT_0247_A1_2,770.0,541780.88,8673382.52,376.284,245.804,0.0,245.804,0.0,0.0,2.623,certain_cold
dronbreen-20220329-DAT_0247_A1_2,775.0,541782.61,8673387.42,375.878,245.502,0.0,245.502,0.0,0.0,2.621,certain_cold
dronbreen-20220329-DAT_0247_A1_2,780.0,541784.48,8673392.5,375.436,245.269,0.0,245.269,0.0,0.0,2.617,certain_cold
dronbreen-20220329-DAT_0247_A1_2,785.0,541785.83,8673396.76,375.079,245.017,0.0,245.017,0.0,0.0,2.615,certain_cold
dronbreen-20220329-DAT_0247_A1_2,790.0,541787.31,8673401.43,374.701,244.743,0.0,244.743,0.0,0.0,2.611,certain_cold
dronbreen-20220329-DAT_0247_A1_2,795.0,541789.04,8673406.85,374.272,244.417,0.0,244.417,0.0,0.0,2.606,certain_cold
dronbreen-20220329-DAT_0247_A1_2,800.0,541790.53,8673411.48,373.925,244.071,0.0,244.071,0.0,0.0,2.604,certain_cold
dronbreen-20220329-DAT_0247_A1_2,805.0,541791.98,8673415.99,373.598,243.743,0.0,243.743,0.0,0.0,2.604,certain_cold
dronbreen-20220329-DAT_0247_A1_2,810.0,541793.37,8673420.32,373.278,243.737,0.0,243.737,0.0,0.0,2.604,certain_cold
dronbreen-20220329-DAT_0247_A1_2,815.0,541794.89,8673425.02,372.911,243.369,0.0,243.369,0.0,0.0,2.598,certain_cold
dronbreen-20220329-DAT_0247_A1_2,820.0,541796.68,8673430.22,372.481,243.356,0.0,243.356,0.0,0.0,2.592,certain_cold
dronbreen-20220329-DAT_0247_A1_2,825.0,541798.19,8673434.89,372.078,243.161,0.0,243.161,0.0,0.0,2.59,certain_cold
dronbreen-20220329-DAT_0247_A1_2,830.0,541800.0,8673440.04,371.626,242.814,0.0,242.814,0.0,0.0,2.586,certain_cold
dronbreen-20220329-DAT_0247_A1_2,835.0,541801.74,8673444.61,371.236,242.528,0.0,242.528,0.0,0.0,2.586,certain_cold
dronbreen-20220329-DAT_0247_A1_2,840.0,541803.21,8673448.91,370.872,242.164,0.0,242.164,0.0,0.0,2.586,certain_cold
dronbreen-20220329-DAT_0247_A1_2,845.0,541804.66,8673453.61,370.45,241.846,0.0,241.846,0.0,0.0,2.586,certain_cold
dronbreen-20220329-DAT_0247_A1_2,850.0,541806.09,8673458.4,370.017,241.413,0.0,241.413,0.0,0.0,2.58,certain_cold
dronbreen-20220329-DAT_0247_A1_2,855.0,541807.72,8673463.5,369.548,240.944,0.0,240.944,0.0,0.0,2.575,certain_cold
dronbreen-20220329-DAT_0247_A1_2,860.0,541809.1,8673467.76,369.17,240.566,0.0,240.566,0.0,0.0,2.571,certain_cold
dronbreen-20220329-DAT_0247_A1_2,865.0,541810.78,8673473.52,368.665,240.27,0.0,240.27,0.0,0.0,2.565,certain_cold
dronbreen-20220329-DAT_0247_A1_2,870.0,541811.95,8673477.47,368.308,240.121,0.0,240.121,0.0,0.0,2.563,certain_cold
dronbreen-20220329-DAT_0247_A1_2,875.0,541813.5,8673482.54,367.857,239.878,0.0,239.878,0.0,0.0,2.561,certain_cold
dronbreen-20220329-DAT_0247_A1_2,880.0,541814.85,8673487.37,367.47,239.7,0.0,239.7,0.0,0.0,2.559,certain_cold
dronbreen-20220329-DAT_0247_A1_2,885.0,541816.33,8673492.49,367.061,239.604,0.0,239.604,0.0,0.0,2.557,certain_cold
dronbreen-20220329-DAT_0247_A1_2,890.0,541817.53,8673496.95,366.691,239.338,0.0,239.338,0.0,0.0,2.557,certain_cold
dronbreen-20220329-DAT_0247_A1_2,895.0,541818.86,8673502.12,366.247,239.207,0.0,239.207,0.0,0.0,2.555,certain_cold
dronbreen-20220329-DAT_0247_A1_2,900.0,541819.93,8673506.35,365.881,238.945,0.0,238.945,0.0,0.0,2.553,certain_cold
dronbreen-20220329-DAT_0247_A1_2,905.0,541821.2,8673511.5,365.432,238.704,0.0,238.704,0.0,0.0,2.546,certain_cold
dronbreen-20220329-DAT_0247_A1_2,910.0,541822.35,8673516.41,364.977,238.561,0.0,238.561,0.0,0.0,2.538,certain_cold
dronbreen-20220329-DAT_0247_A1_2,915.0,541823.53,8673520.82,364.546,238.235,0.0,238.235,0.0,0.0,2.534,certain_cold
dronbreen-20220329-DAT_0247_A1_2,920.0,541825.25,8673526.48,363.991,238.201,0.0,238.201,0.0,0.0,2.528,certain_cold
dronbreen-20220329-DAT_0247_A1_2,925.0,541826.54,8673530.67,363.592,238.218,0.0,238.218,0.0,0.0,2.515,certain_cold
dronbreen-20220329-DAT_0247_A1_2,930.0,541827.86,8673535.47,363.16,238.1,0.0,238.1,0.0,0.0,2.513,certain_cold
dronbreen-20220329-DAT_0247_A1_2,935.0,541829.21,8673540.41,362.707,237.959,0.0,237.959,0.0,0.0,2.507,certain_cold
dronbreen-20220329-DAT_0247_A1_2,940.0,541830.73,8673545.47,362.23,237.691,0.0,237.691,0.0,0.0,2.501,certain_cold
dronbreen-20220329-DAT_0247_A1_2,945.0,541832.05,8673549.74,361.824,237.597,0.0,237.597,0.0,0.0,2.495,certain_cold
dronbreen-20220329-DAT_0247_A1_2,950.0,541833.6,8673555.19,361.326,237.412,0.0,237.412,0.0,0.0,2.49,certain_cold
dronbreen-20220329-DAT_0247_A1_2,955.0,541835.04,8673559.88,360.888,237.391,0.0,237.391,0.0,0.0,2.484,certain_cold
dronbreen-20220329-DAT_0247_A1_2,960.0,541836.49,8673564.58,360.429,237.14,0.0,237.14,0.0,0.0,2.478,certain_cold
dronbreen-20220329-DAT_0247_A1_2,965.0,541837.98,8673569.59,359.931,236.851,0.0,236.851,0.0,0.0,2.474,certain_cold
dronbreen-20220329-DAT_0247_A1_2,970.0,541839.22,8673573.92,359.496,236.625,0.0,236.625,0.0,0.0,2.47,certain_cold
dronbreen-20220329-DAT_0247_A1_2,975.0,541840.61,8673578.5,359.045,236.381,0.0,236.381,0.0,0.0,2.466,certain_cold
