radar_key,distance,easting,northing,elevation,bed_elevation,temperate,temperate_elevation,temperate_lower,temperate_upper,temperate_gpr_uncertainty,bed_type
dronbreen-20220328-DAT_0226_A1_1,75.0,540139.61,8670731.35,558.112,390.739,0.0,390.739,0.0,0.0,3.358,certain_cold
dronbreen-20220328-DAT_0226_A1_1,80.0,540142.87,8670734.98,557.842,390.156,0.0,390.156,0.0,0.0,3.364,certain_cold
dronbreen-20220328-DAT_0226_A1_1,85.0,540145.95,8670738.49,557.588,390.007,0.0,390.007,0.0,0.0,3.362,certain_cold
dronbreen-20220328-DAT_0226_A1_1,90.0,540149.73,8670742.44,557.262,389.368,0.0,389.368,0.0,0.0,3.368,certain_cold
dronbreen-20220328-DAT_0226_A1_1,95.0,540153.25,8670746.22,556.913,388.707,0.0,388.707,0.0,0.0,3.375,certain_cold
dronbreen-20220328-DAT_0226_A1_1,100.0,540156.42,8670749.71,556.584,388.273,0.0,388.273,0.0,0.0,3.377,certain_cold
dronbreen-20220328-DAT_0226_A1_1,105.0,540159.96,8670753.45,556.23,387.815,0.0,387.815,0.0,0.0,3.379,certain_cold
dronbreen-20220328-DAT_0226_A1_1,110.0,540163.28,8670757.11,555.885,387.471,0.0,387.471,0.0,0.0,3.379,certain_cold
dronbreen-20220328-DAT_0226_A1_1,115.0,540166.13,8670760.43,555.588,387.174,0.0,387.174,0.0,0.0,3.379,certain_cold
dronbreen-20220328-DAT_0226_A1_1,120.0,540169.98,8670764.69,555.214,386.799,0.0,386.799,0.0,0.0,3.379,certain_cold
dronbreen-20220328-DAT_0226_A1_1,125.0,540172.85,8670767.88,554.926,386.511,0.0,386.511,0.0,0.0,3.379,certain_cold
dronbreen-20220328-DAT_0226_A1_1,130.0,540176.28,8670771.71,554.615,386.2,0.0,386.2,0.0,0.0,3.379,certain_cold
dronbreen-20220328-DAT_0226_A1_1,135.0,540179.94,8670775.49,554.328,386.018,0.0,386.018,0.0,0.0,3.379,certain_cold
dronbreen-20220328-DAT_0226_A1_1,140.0,540183.43,8670779.05,554.081,385.875,0.0,385.875,0.0,0.0,3.375,certain_cold
dronbreen-20220328-DAT_0226_A1_1,145.0,540186.81,8670782.44,553.857,385.651,0.0,385.651,0.0,0.0,3.377,certain_cold
dronbreen-20220328-DAT_0226_A1_1,150.0,540190.39,8670786.09,553.677,385.262,0.0,385.262,0.0,0.0,3.379,certain_cold
dronbreen-20220328-DAT_0226_A1_1,155.0,540193.99,8670789.79,553.519,385.104,0.0,385.104,0.0,0.0,3.383,certain_cold
dronbreen-20220328-DAT_0226_A1_1,160.0,540197.56,8670793.64,553.378,384.755,0.0,384.755,0.0,0.0,3.385,certain_cold
dronbreen-20220328-DAT_0226_A1_1,165.0,540200.64,8670797.0,553.262,384.431,0.0,384.431,0.0,0.0,3.387,certain_cold
dronbreen-20220328-DAT_0226_A1_1,170.0,540203.99,8670800.63,553.153,384.112,0.0,384.112,0.0,0.0,3.391,certain_cold
dronbreen-20220328-DAT_0226_A1_1,175.0,540208.01,8670804.6,553.077,384.037,0.0,384.037,0.0,0.0,3.391,certain_cold
dronbreen-20220328-DAT_0226_A1_1,180.0,540211.15,8670807.84,553.022,383.878,0.0,383.878,0.0,0.0,3.393,certain_cold
dronbreen-20220328-DAT_0226_A1_1,185.0,540214.55,8670811.23,552.974,383.725,0.0,383.725,0.0,0.0,3.395,certain_cold
dronbreen-20220328-DAT_0226_A1_1,190.0,540218.28,8670814.58,552.94,383.171,0.0,383.171,0.0,0.0,3.406,certain_cold
dronbreen-20220328-DAT_0226_A1_1,195.0,540221.66,8670818.14,552.865,382.992,0.0,382.992,0.0,0.0,3.408,certain_cold
dronbreen-20220328-DAT_0226_A1_1,200.0,540224.79,8670822.1,552.747,382.873,0.0,382.873,0.0,0.0,3.408,certain_cold
dronbreen-20220328-DAT_0226_A1_1,205.0,540227.89,8670826.28,552.628,382.754,0.0,382.754,0.0,0.0,3.408,certain_cold
dronbreen-20220328-DAT_0226_A1_1,210.0,540230.9,8670830.03,552.544,382.775,0.0,382.775,0.0,0.0,3.406,certain_cold
dronbreen-20220328-DAT_0226_A1_1,215.0,540234.7,8670833.87,552.501,382.731,0.0,382.731,0.0,0.0,3.406,certain_cold
dronbreen-20220328-DAT_0226_A1_1,220.0,540238.46,8670837.21,552.486,382.613,0.0,382.613,0.0,0.0,3.408,certain_cold
dronbreen-20220328-DAT_0226_A1_1,225.0,540241.35,8670840.39,552.44,382.567,0.0,382.567,0.0,0.0,3.408,certain_cold
dronbreen-20220328-DAT_0226_A1_1,230.0,540245.1,8670844.66,552.355,382.377,0.0,382.377,0.0,0.0,3.41,certain_cold
dronbreen-20220328-DAT_0226_A1_1,235.0,540248.08,8670848.29,552.262,382.388,0.0,382.388,0.0,0.0,3.408,certain_cold
dronbreen-20220328-DAT_0226_A1_1,240.0,540251.29,8670852.85,552.109,382.34,0.0,382.34,0.0,0.0,3.406,certain_cold
dronbreen-20220328-DAT_0226_A1_1,245.0,540253.48,8670856.14,551.987,382.322,0.0,382.322,0.0,0.0,3.406,certain_cold
dronbreen-20220328-DAT_0226_A1_1,250.0,540256.37,8670860.44,551.824,382.262,0.0,382.262,0.0,0.0,3.404,certain_cold
dronbreen-20220328-DAT_0226_A1_1,255.0,540259.3,8670864.69,551.652,382.195,0.0,382.195,0.0,0.0,3.4,certain_cold
dronbreen-20220328-DAT_0226_A1_1,260.0,540262.57,8670868.86,551.468,382.115,0.0,382.115,0.0,0.0,3.397,certain_cold
dronbreen-20220328-DAT_0226_A1_1,265.0,540265.61,8670872.26,551.307,382.059,0.0,382.059,0.0,0.0,3.395,certain_cold
dronbreen-20220328-DAT_0226_A1_1,270.0,540269.6,8670876.72,551.075,381.931,0.0,381.931,0.0,0.0,3.397,certain_cold
dronbreen-20220328-DAT_0226_A1_1,275.0,540272.39,8670880.28,550.868,381.828,0.0,381.828,0.0,0.0,3.395,certain_cold
dronbreen-20220328-DAT_0226_A1_1,280.0,540275.5,8670884.22,550.635,381.595,0.0,381.595,0.0,0.0,3.391,certain_cold
dronbreen-20220328-DAT_0226_A1_1,285.0,540278.69,8670888.34,550.39,381.35,0.0,381.35,0.0,0.0,3.393,certain_cold
dronbreen-20220328-DAT_0226_A1_1,290.0,540281.5,8670891.85,550.197,381.052,0.0,381.052,0.0,0.0,3.393,certain_cold
dronbreen-20220328-DAT_0226_A1_1,295.0,540284.62,8670895.96,549.976,380.623,0.0,380.623,0.0,0.0,3.4,certain_cold
dronbreen-20220328-DAT_0226_A1_1,300.0,540287.72,8670899.9,549.771,380.314,0.0,380.314,0.0,0.0,3.404,certain_cold
dronbreen-20220328-DAT_0226_A1_1,305.0,540290.67,8670903.71,549.578,380.017,0.0,380.017,0.0,0.0,3.406,certain_cold
dronbreen-20220328-DAT_0226_A1_1,310.0,540293.54,8670907.89,549.354,379.688,0.0,379.688,0.0,0.0,3.408,certain_cold
dronbreen-20220328-DAT_0226_A1_1,315.0,540296.18,8670911.69,549.146,379.376,0.0,379.376,0.0,0.0,3.41,certain_cold
dronbreen-20220328-DAT_0226_A1_1,320.0,540299.54,8670916.26,548.885,378.907,0.0,378.907,0.0,0.0,3.414,certain_cold
dronbreen-20220328-DAT_0226_A1_1,325.0,540302.43,8670919.94,548.66,378.474,0.0,378.474,0.0,0.0,3.416,certain_cold
dronbreen-20220328-DAT_0226_A1_1,330.0,540305.51,8670923.65,548.432,378.142,0.0,378.142,0.0,0.0,3.42,certain_cold
dronbreen-20220328-DAT_0226_A1_1,335.0,540308.83,8670927.33,548.205,377.81,0.0,377.81,0.0,0.0,3.424,certain_cold
dronbreen-20220328-DAT_0226_A1_1,340.0,540312.63,8670931.54,547.947,377.135,0.0,377.135,0.0,0.0,3.427,certain_cold
dronbreen-20220328-DAT_0226_A1_1,345.0,540315.55,8670934.6,547.777,376.757,0.0,376.757,0.0,0.0,3.431,certain_cold
dronbreen-20220328-DAT_0226_A1_1,350.0,540319.14,8670938.25,547.582,376.249,0.0,376.249,0.0,0.0,3.437,certain_cold
dronbreen-20220328-DAT_0226_A1_1,355.0,540322.5,8670942.07,547.357,375.92,0.0,375.92,0.0,0.0,3.441,certain_cold
dronbreen-20220328-DAT_0226_A1_1,360.0,540325.96,8670946.08,547.074,375.533,0.0,375.533,0.0,0.0,3.443,certain_cold
dronbreen-20220328-DAT_0226_A1_1,365.0,540329.02,8670950.03,546.74,375.094,0.0,375.094,0.0,0.0,3.443,certain_cold
dronbreen-20220328-DAT_0226_A1_1,370.0,540332.25,8670954.09,546.382,374.632,0.0,374.632,0.0,0.0,3.445,certain_cold
dronbreen-20220328-DAT_0226_A1_1,375.0,540334.84,8670957.82,546.04,374.29,0.0,374.29,0.0,0.0,3.449,certain_cold
dronbreen-20220328-DAT_0226_A1_1,380.0,540338.1,8670962.26,545.655,373.801,0.0,373.801,0.0,0.0,3.449,certain_cold
dronbreen-20220328-DAT_0226_A1_1,385.0,540340.69,8670966.19,545.346,373.388,0.0,373.388,0.0,0.0,3.451,certain_cold
dronbreen-20220328-DAT_0226_A1_1,390.0,540343.4,8670970.14,545.041,373.083,0.0,373.083,0.0,0.0,3.454,certain_cold
dronbreen-20220328-DAT_0226_A1_1,395.0,540346.27,8670974.35,544.717,372.655,0.0,372.655,0.0,0.0,3.454,certain_cold
dronbreen-20220328-DAT_0226_A1_1,400.0,540349.12,8670978.27,544.408,372.346,0.0,372.346,0.0,0.0,3.451,certain_cold
dronbreen-20220328-DAT_0226_A1_1,405.0,540352.42,8670982.66,544.019,371.957,0.0,371.957,0.0,0.0,3.454,certain_cold
dronbreen-20220328-DAT_0226_A1_1,410.0,540355.39,8670986.79,543.609,371.651,0.0,371.651,0.0,0.0,3.456,certain_cold
dronbreen-20220328-DAT_0226_A1_1,415.0,540358.1,8670990.5,543.223,371.265,0.0,371.265,0.0,0.0,3.456,certain_cold
dronbreen-20220328-DAT_0226_A1_1,420.0,540361.07,8670994.59,542.804,370.742,0.0,370.742,0.0,0.0,3.456,certain_cold
dronbreen-20220328-DAT_0226_A1_1,425.0,540364.09,8670998.82,542.388,370.221,0.0,370.221,0.0,0.0,3.458,certain_cold
dronbreen-20220328-DAT_0226_A1_1,430.0,540367.18,8671002.96,541.986,369.819,0.0,369.819,0.0,0.0,3.458,certain_cold
dronbreen-20220328-DAT_0226_A1_1,435.0,540370.05,8671006.58,541.659,369.388,0.0,369.388,0.0,0.0,3.46,certain_cold
dronbreen-20220328-DAT_0226_A1_1,440.0,540372.93,8671010.39,541.302,368.927,0.0,368.927,0.0,0.0,3.46,certain_cold
dronbreen-20220328-DAT_0226_A1_1,445.0,540376.38,8671014.98,540.861,368.382,0.0,368.382,0.0,0.0,3.46,certain_cold
dronbreen-20220328-DAT_0226_A1_1,450.0,540379.36,8671018.93,540.475,367.996,0.0,367.996,0.0,0.0,3.462,certain_cold
dronbreen-20220328-DAT_0226_A1_1,455.0,540381.94,8671022.38,540.149,367.566,0.0,367.566,0.0,0.0,3.462,certain_cold
dronbreen-20220328-DAT_0226_A1_1,460.0,540384.99,8671026.38,539.768,367.289,0.0,367.289,0.0,0.0,3.462,certain_cold
dronbreen-20220328-DAT_0226_A1_1,465.0,540388.07,8671030.57,539.374,366.999,0.0,366.999,0.0,0.0,3.462,certain_cold
dronbreen-20220328-DAT_0226_A1_1,470.0,540391.04,8671034.51,539.0,366.625,0.0,366.625,0.0,0.0,3.458,certain_cold
dronbreen-20220328-DAT_0226_A1_1,475.0,540394.3,8671038.76,538.581,366.31,0.0,366.31,0.0,0.0,3.456,certain_cold
dronbreen-20220328-DAT_0226_A1_1,480.0,540397.06,8671042.5,538.201,366.035,0.0,366.035,0.0,0.0,3.454,certain_cold
dronbreen-20220328-DAT_0226_A1_1,485.0,540399.98,8671046.42,537.79,365.728,0.0,365.728,0.0,0.0,3.451,certain_cold
dronbreen-20220328-DAT_0226_A1_1,490.0,540403.19,8671050.68,537.346,365.492,0.0,365.492,0.0,0.0,3.447,certain_cold
dronbreen-20220328-DAT_0226_A1_1,495.0,540405.84,8671054.36,536.986,365.445,0.0,365.445,0.0,0.0,3.441,certain_cold
dronbreen-20220328-DAT_0226_A1_1,500.0,540409.24,8671059.12,536.511,365.387,0.0,365.387,0.0,0.0,3.433,certain_cold
dronbreen-20220328-DAT_0226_A1_1,505.0,540411.64,8671062.44,536.16,365.348,0.0,365.348,0.0,0.0,3.427,certain_cold
dronbreen-20220328-DAT_0226_A1_1,510.0,540414.79,8671066.73,535.683,364.976,0.0,364.976,0.0,0.0,3.424,certain_cold
dronbreen-20220328-DAT_0226_A1_1,515.0,540417.96,8671071.01,535.187,364.688,0.0,364.688,0.0,0.0,3.42,certain_cold
dronbreen-20220328-DAT_0226_A1_1,520.0,540421.17,8671075.29,534.682,364.391,0.0,364.391,0.0,0.0,3.416,certain_cold
dronbreen-20220328-DAT_0226_A1_1,525.0,540423.79,8671078.81,534.309,364.331,0.0,364.331,0.0,0.0,3.41,certain_cold
dronbreen-20220328-DAT_0226_A1_1,530.0,540427.14,8671083.18,533.932,364.37,0.0,364.37,0.0,0.0,3.402,certain_cold
dronbreen-20220328-DAT_0226_A1_1,535.0,540430.25,8671087.23,533.49,363.929,0.0,363.929,0.0,0.0,3.402,certain_cold
dronbreen-20220328-DAT_0226_A1_1,540.0,540433.01,8671090.66,533.007,363.55,0.0,363.55,0.0,0.0,3.4,certain_cold
dronbreen-20220328-DAT_0226_A1_1,545.0,540435.79,8671094.15,532.597,363.452,0.0,363.452,0.0,0.0,3.393,certain_cold
dronbreen-20220328-DAT_0226_A1_1,550.0,540439.19,8671098.35,532.115,363.284,0.0,363.284,0.0,0.0,3.387,certain_cold
dronbreen-20220328-DAT_0226_A1_1,555.0,540442.23,8671102.16,531.697,363.073,0.0,363.073,0.0,0.0,3.383,certain_cold
dronbreen-20220328-DAT_0226_A1_1,560.0,540445.42,8671106.26,531.254,362.631,0.0,362.631,0.0,0.0,3.383,certain_cold
dronbreen-20220328-DAT_0226_A1_1,565.0,540448.83,8671110.73,530.767,362.456,0.0,362.456,0.0,0.0,3.377,certain_cold
dronbreen-20220328-DAT_0226_A1_1,570.0,540451.77,8671114.54,530.326,362.224,0.0,362.224,0.0,0.0,3.373,certain_cold
dronbreen-20220328-DAT_0226_A1_1,575.0,540454.68,8671118.35,529.881,361.883,0.0,361.883,0.0,0.0,3.37,certain_cold
dronbreen-20220328-DAT_0226_A1_1,580.0,540457.58,8671122.16,529.436,361.647,0.0,361.647,0.0,0.0,3.366,certain_cold
dronbreen-20220328-DAT_0226_A1_1,585.0,540460.67,8671126.04,529.0,361.21,0.0,361.21,0.0,0.0,3.366,certain_cold
dronbreen-20220328-DAT_0226_A1_1,590.0,540464.0,8671130.22,528.544,360.754,0.0,360.754,0.0,0.0,3.366,certain_cold
dronbreen-20220328-DAT_0226_A1_1,595.0,540466.97,8671133.8,528.155,360.261,0.0,360.261,0.0,0.0,3.368,certain_cold
dronbreen-20220328-DAT_0226_A1_1,600.0,540470.16,8671138.01,527.679,359.681,0.0,359.681,0.0,0.0,3.37,certain_cold
dronbreen-20220328-DAT_0226_A1_1,605.0,540472.84,8671141.6,527.255,359.257,0.0,359.257,0.0,0.0,3.37,certain_cold
dronbreen-20220328-DAT_0226_A1_1,610.0,540475.67,8671145.6,526.756,358.654,0.0,358.654,0.0,0.0,3.373,certain_cold
dronbreen-20220328-DAT_0226_A1_1,615.0,540479.24,8671150.48,526.106,357.9,0.0,357.9,0.0,0.0,3.375,certain_cold
dronbreen-20220328-DAT_0226_A1_1,620.0,540481.99,8671154.11,525.627,357.421,0.0,357.421,0.0,0.0,3.375,certain_cold
dronbreen-20220328-DAT_0226_A1_1,625.0,540484.67,8671157.59,525.17,356.86,0.0,356.86,0.0,0.0,3.377,certain_cold
dronbreen-20220328-DAT_0226_A1_1,630.0,540487.76,8671161.84,524.652,356.342,0.0,356.342,0.0,0.0,3.377,certain_cold
dronbreen-20220328-DAT_0226_A1_1,635.0,540490.93,8671166.01,524.115,355.7,0.0,355.7,0.0,0.0,3.379,certain_cold
dronbreen-20220328-DAT_0226_A1_1,640.0,540493.81,8671169.77,523.601,355.082,0.0,355.082,0.0,0.0,3.381,certain_cold
dronbreen-20220328-DAT_0226_A1_1,645.0,540497.49,8671174.23,522.973,354.454,0.0,354.454,0.0,0.0,3.381,certain_cold
dronbreen-20220328-DAT_0226_A1_1,650.0,540500.32,8671177.97,522.487,353.864,0.0,353.864,0.0,0.0,3.383,certain_cold
dronbreen-20220328-DAT_0226_A1_1,655.0,540503.32,8671181.65,522.013,353.39,0.0,353.39,0.0,0.0,3.383,certain_cold
dronbreen-20220328-DAT_0226_A1_1,660.0,540506.67,8671185.74,521.494,352.767,0.0,352.767,0.0,0.0,3.385,certain_cold
dronbreen-20220328-DAT_0226_A1_1,665.0,540509.61,8671189.23,521.096,352.264,0.0,352.264,0.0,0.0,3.387,certain_cold
dronbreen-20220328-DAT_0226_A1_1,670.0,540512.64,8671192.98,520.749,351.813,0.0,351.813,0.0,0.0,3.389,certain_cold
dronbreen-20220328-DAT_0226_A1_1,675.0,540516.3,8671197.43,520.166,351.23,0.0,351.23,0.0,0.0,3.389,certain_cold
dronbreen-20220328-DAT_0226_A1_1,680.0,540519.05,8671200.89,519.723,350.787,0.0,350.787,0.0,0.0,3.389,certain_cold
dronbreen-20220328-DAT_0226_A1_1,685.0,540522.13,8671204.74,519.224,350.184,0.0,350.184,0.0,0.0,3.391,certain_cold
dronbreen-20220328-DAT_0226_A1_1,690.0,540525.53,8671208.94,518.667,349.523,0.0,349.523,0.0,0.0,3.393,certain_cold
dronbreen-20220328-DAT_0226_A1_1,695.0,540528.33,8671212.45,518.187,349.043,0.0,349.043,0.0,0.0,3.393,certain_cold
dronbreen-20220328-DAT_0226_A1_1,700.0,540531.9,8671216.62,517.571,348.323,0.0,348.323,0.0,0.0,3.395,certain_cold
dronbreen-20220328-DAT_0226_A1_1,705.0,540535.32,8671220.52,517.009,347.656,0.0,347.656,0.0,0.0,3.397,certain_cold
dronbreen-20220328-DAT_0226_A1_1,710.0,540538.41,8671224.25,516.512,347.159,0.0,347.159,0.0,0.0,3.397,certain_cold
dronbreen-20220328-DAT_0226_A1_1,715.0,540541.46,8671227.97,516.038,346.581,0.0,346.581,0.0,0.0,3.4,certain_cold
dronbreen-20220328-DAT_0226_A1_1,720.0,540544.23,8671231.83,515.602,346.145,0.0,346.145,0.0,0.0,3.4,certain_cold
dronbreen-20220328-DAT_0226_A1_1,725.0,540547.05,8671235.89,515.167,345.71,0.0,345.71,0.0,0.0,3.4,certain_cold
dronbreen-20220328-DAT_0226_A1_1,730.0,540550.48,8671240.64,514.632,345.071,0.0,345.071,0.0,0.0,3.402,certain_cold
dronbreen-20220328-DAT_0226_A1_1,735.0,540553.27,8671244.42,514.203,344.642,0.0,344.642,0.0,0.0,3.402,certain_cold
dronbreen-20220328-DAT_0226_A1_1,740.0,540556.28,8671248.3,513.759,343.989,0.0,343.989,0.0,0.0,3.406,certain_cold
dronbreen-20220328-DAT_0226_A1_1,745.0,540559.13,8671251.97,513.348,343.37,0.0,343.37,0.0,0.0,3.41,certain_cold
dronbreen-20220328-DAT_0226_A1_1,750.0,540562.06,8671255.99,512.904,342.718,0.0,342.718,0.0,0.0,3.414,certain_cold
dronbreen-20220328-DAT_0226_A1_1,755.0,540564.87,8671259.75,512.489,341.989,0.0,341.989,0.0,0.0,3.42,certain_cold
dronbreen-20220328-DAT_0226_A1_1,760.0,540568.0,8671264.07,512.027,341.216,0.0,341.216,0.0,0.0,3.427,certain_cold
dronbreen-20220328-DAT_0226_A1_1,765.0,540571.16,8671268.31,511.625,340.501,0.0,340.501,0.0,0.0,3.433,certain_cold
dronbreen-20220328-DAT_0226_A1_1,770.0,540573.66,8671271.92,511.314,339.981,0.0,339.981,0.0,0.0,3.437,certain_cold
dronbreen-20220328-DAT_0226_A1_1,775.0,540577.04,8671276.68,510.934,339.289,0.0,339.289,0.0,0.0,3.443,certain_cold
dronbreen-20220328-DAT_0226_A1_1,780.0,540579.91,8671280.8,510.655,338.801,0.0,338.801,0.0,0.0,3.447,certain_cold
dronbreen-20220328-DAT_0226_A1_1,785.0,540582.85,8671285.1,510.405,338.342,0.0,338.342,0.0,0.0,3.451,certain_cold
dronbreen-20220328-DAT_0226_A1_1,790.0,540585.29,8671288.6,510.233,337.962,0.0,337.962,0.0,0.0,3.456,certain_cold
dronbreen-20220328-DAT_0226_A1_1,795.0,540588.26,8671292.65,510.063,337.48,0.0,337.48,0.0,0.0,3.462,certain_cold
dronbreen-20220328-DAT_0226_A1_1,800.0,540591.33,8671297.08,509.888,337.096,0.0,337.096,0.0,0.0,3.466,certain_cold
dronbreen-20220328-DAT_0226_A1_1,805.0,540594.05,8671301.01,509.713,336.713,0.0,336.713,0.0,0.0,3.47,certain_cold
dronbreen-20220328-DAT_0226_A1_1,810.0,540596.95,8671305.32,509.493,336.076,0.0,336.076,0.0,0.0,3.479,certain_cold
dronbreen-20220328-DAT_0226_A1_1,815.0,540599.9,8671309.75,509.272,335.542,0.0,335.542,0.0,0.0,3.485,certain_cold
dronbreen-20220328-DAT_0226_A1_1,820.0,540602.51,8671313.55,509.102,334.851,0.0,334.851,0.0,0.0,3.495,certain_cold
dronbreen-20220328-DAT_0226_A1_1,825.0,540605.35,8671317.82,508.92,334.148,0.0,334.148,0.0,0.0,3.506,certain_cold
dronbreen-20220328-DAT_0226_A1_1,830.0,540608.0,8671321.53,508.767,333.682,0.0,333.682,0.0,0.0,3.512,certain_cold
dronbreen-20220328-DAT_0226_A1_1,835.0,540610.9,8671325.46,508.608,333.106,0.0,333.106,0.0,0.0,3.52,certain_cold
dronbreen-20220328-DAT_0226_A1_1,840.0,540614.36,8671329.91,508.434,332.62,0.0,332.62,0.0,0.0,3.526,certain_cold
dronbreen-20220328-DAT_0226_A1_1,845.0,540617.35,8671333.29,508.316,332.189,0.0,332.189,0.0,0.0,3.533,certain_cold
dronbreen-20220328-DAT_0226_A1_1,850.0,540620.56,8671336.79,508.198,331.758,0.0,331.758,0.0,0.0,3.539,certain_cold
dronbreen-20220328-DAT_0226_A1_1,855.0,540623.91,8671340.25,508.085,331.437,0.0,331.437,0.0,0.0,3.549,certain_cold
dronbreen-20220328-DAT_0226_A1_1,860.0,540627.37,8671344.07,507.91,330.949,0.0,330.949,0.0,0.0,3.562,certain_cold
dronbreen-20220328-DAT_0226_A1_1,865.0,540630.91,8671348.13,507.68,330.303,0.0,330.303,0.0,0.0,3.568,certain_cold
dronbreen-20220328-DAT_0226_A1_1,870.0,540634.4,8671352.16,507.444,329.442,0.0,329.442,0.0,0.0,3.576,certain_cold
dronbreen-20220328-DAT_0226_A1_1,875.0,540637.21,8671355.47,507.251,328.831,0.0,328.831,0.0,0.0,3.58,certain_cold
dronbreen-20220328-DAT_0226_A1_1,880.0,540640.63,8671359.45,507.025,328.292,0.0,328.292,0.0,0.0,3.589,certain_cold
dronbreen-20220328-DAT_0226_A1_1,885.0,540643.62,8671363.11,506.818,327.982,0.0,327.982,0.0,0.0,3.597,certain_cold
dronbreen-20220328-DAT_0226_A1_1,890.0,540646.85,8671367.32,506.593,327.548,0.0,327.548,0.0,0.0,3.603,certain_cold
dronbreen-20220328-DAT_0226_A1_1,895.0,540649.48,8671371.08,506.4,327.042,0.0,327.042,0.0,0.0,3.607,certain_cold
dronbreen-20220328-DAT_0226_A1_1,900.0,540652.34,8671375.16,506.203,326.533,0.0,326.533,0.0,0.0,3.612,certain_cold
dronbreen-20220328-DAT_0226_A1_1,905.0,540655.34,8671379.53,505.844,325.757,0.0,325.757,0.0,0.0,3.616,certain_cold
dronbreen-20220328-DAT_0226_A1_1,910.0,540658.36,8671384.09,505.475,325.075,0.0,325.075,0.0,0.0,3.618,certain_cold
dronbreen-20220328-DAT_0226_A1_1,915.0,540661.08,8671387.95,505.286,324.678,0.0,324.678,0.0,0.0,3.622,certain_cold
dronbreen-20220328-DAT_0226_A1_1,920.0,540663.87,8671392.01,505.079,324.263,0.0,324.263,0.0,0.0,3.626,certain_cold
dronbreen-20220328-DAT_0226_A1_1,925.0,540666.62,8671396.25,504.865,323.84,0.0,323.84,0.0,0.0,3.63,certain_cold
dronbreen-20220328-DAT_0226_A1_1,930.0,540669.35,8671400.24,504.689,323.56,0.0,323.56,0.0,0.0,3.632,certain_cold
dronbreen-20220328-DAT_0226_A1_1,935.0,540672.05,8671404.04,504.545,323.207,0.0,323.207,0.0,0.0,3.636,certain_cold
dronbreen-20220328-DAT_0226_A1_1,940.0,540675.16,8671408.55,504.382,322.836,0.0,322.836,0.0,0.0,3.641,certain_cold
dronbreen-20220328-DAT_0226_A1_1,945.0,540677.84,8671412.47,504.242,322.488,0.0,322.488,0.0,0.0,3.645,certain_cold
dronbreen-20220328-DAT_0226_A1_1,950.0,540680.92,8671417.09,504.089,322.23,0.0,322.23,0.0,0.0,3.647,certain_cold
dronbreen-20220328-DAT_0226_A1_1,955.0,540683.71,8671421.14,503.942,322.084,0.0,322.084,0.0,0.0,3.647,certain_cold
dronbreen-20220328-DAT_0226_A1_1,960.0,540686.56,8671425.37,503.79,322.035,0.0,322.035,0.0,0.0,3.645,certain_cold
dronbreen-20220328-DAT_0226_A1_1,965.0,540689.0,8671428.99,503.662,321.907,0.0,321.907,0.0,0.0,3.645,certain_cold
dronbreen-20220328-DAT_0226_A1_1,970.0,540691.69,8671433.04,503.519,321.66,0.0,321.66,0.0,0.0,3.647,certain_cold
